1,1,1
1,2,2
1,2,2
1,3,3
1,4,4
1,5,5
1,6,6
1,7,7
1,8,8
1,9,9
1,10,10
1,11,11
1,11,11
1,12,12
2,13,0
2,14,1
2,15,2
2,16,3
2,17,4
2,17,5
2,17,6
2,18,7
2,19,8
2,20,9
2,21,10
2,21,11
2,22,12
3,22,0
3,23,1
3,24,2
3,25,3
3,26,4
3,27,5
3,28,6
3,29,7
3,30,8
3,31,8
3,32,9
3,33,10
3,34,11
3,34,12
4,35,0
4,36,0
4,37,0
4,38,1
4,39,1
4,40,2
4,41,3
4,42,3
4,43,4
4,44,4
4,44,4
4,45,5
4,46,5
4,47,6
4,48,7
4,48,7
4,49,8
4,50,8
4,51,8
4,52,9
4,53,9
4,54,10
4,55,10
4,56,11
4,56,12
4,56,12
4,57,12
4,57,12
4,58,12
5,59,0
5,60,1
5,61,2
5,62,3
5,62,4
5,63,5
5,63,6
5,63,7
5,64,8
5,65,9
5,66,10
5,67,11
5,68,12
6,69,0
6,70,1
6,71,2
6,72,3
6,73,4
6,74,5
6,75,6
6,76,7
5,72,8
5,73,9
5,74,10
5,74,11
5,75,12
6,76,0
5,63,1
5,64,2
5,65,3
5,66,4
5,67,5
5,68,6
5,69,7
5,70,8
5,70,9
5,70,10
5,70,11
5,71,12
6,72,0
6,73,1
6,74,2
6,75,3
6,75,4
6,76,5
5,45,6
5,46,7
5,47,8
5,48,9
5,49,10
5,50,11
5,51,12
6,52,0
6,53,1
6,54,2
6,55,3
6,56,4
6,57,5
6,58,6
6,59,7
6,60,8
6,61,9
6,62,10
6,63,11
6,64,12
7,65,0
7,66,0
7,67,0
7,68,0
7,69,0
7,70,0
7,71,0
7,72,0
7,73,0
7,74,0
7,75,0
7,76,0
6,63,0
6,64,0
6,65,0
6,66,0
6,67,0
6,68,0
6,69,0
6,70,0
6,71,0
6,72,0
6,73,0
6,74,0
6,75,0
6,76,0
5,65,0
5,66,0
5,67,0
5,68,0
5,69,0
5,70,0
5,71,0
5,72,0
5,73,0
5,74,0
5,75,0
5,76,0
4,68,0
4,68,0
4,67,0
4,67,0
4,68,0
4,69,1
4,70,1
4,71,1
4,72,1
4,73,1
4,74,1
4,75,1
4,76,1
3,67,1
3,68,1
3,68,1
3,68,1
3,68,1
3,69,1
3,70,1
3,71,1
3,72,1
3,73,1
3,74,1
3,75,1
3,76,1
2,70,1
2,70,1
2,70,1
2,70,1
2,71,1
2,71,2
2,71,2
2,71,2
2,71,2
2,71,2
2,69,2
2,70,2
2,70,2
2,70,2
2,70,2
2,70,2
2,70,2
2,69,2
2,69,2
2,69,2
2,69,2
2,68,2
2,68,2
2,69,2
2,69,2
2,70,2
2,70,2
2,70,2
2,70,2
2,71,2
2,71,2
2,71,2
2,70,2
2,70,2
2,71,2
2,72,2
2,72,2
2,72,3
2,72,3
2,73,3
2,73,3
2,73,3
2,73,3
2,73,3
2,73,3
2,72,3
2,73,3
2,74,3
2,75,3
2,75,3
2,75,3
2,76,3
2,76,3
2,76,3
2,76,3
2,76,3
2,76,3
2,73,3
2,73,3
2,73,3
2,73,3
2,73,3
2,73,3
2,73,3
2,73,3
2,73,3
2,68,3
2,68,3
2,68,3
2,66,3
2,67,3
2,68,3
2,68,3
2,68,3
2,68,4
2,68,4
2,68,4
2,68,4
2,68,5
2,69,5
2,70,5
2,70,5
2,70,5
2,69,5
2,69,5
2,69,5
2,69,5
2,69,5
2,69,5
2,69,5
2,69,5
2,66,5
2,66,5
2,66,5
2,66,5
2,66,5
2,65,5
2,65,5
2,65,5
2,65,5
2,66,5
2,66,5
2,67,5
2,67,5
2,67,5
2,67,5
2,67,5
2,65,5
2,65,5
2,65,5
2,66,5
2,66,5
2,66,5
2,66,5
2,66,5
2,66,5
2,65,5
2,66,5
2,67,5
2,67,5
2,67,5
2,67,5
2,67,5
2,66,5
2,66,5
2,66,5
2,66,5
2,66,5
2,66,5
2,66,5
2,62,5
2,62,5
2,62,5
2,62,5
2,61,5
2,61,5
2,61,5
2,61,5
2,61,5
2,61,5
2,59,5
2,60,5
2,60,5
2,61,5
2,62,5
2,62,5
2,62,5
2,63,5
2,63,5
2,63,5
2,63,5
2,63,5
2,63,5
2,61,5
2,61,5
2,61,5
2,62,5
2,62,5
2,63,5
2,63,5
2,63,5
2,63,5
2,63,5
2,63,5
2,63,5
2,63,5
2,63,5
2,62,5
2,62,5
2,62,5
2,62,5
2,62,5
2,63,5
2,63,5
2,63,3
2,63,3
2,63,3
2,63,4
2,63,4
2,63,4
2,63,4
2,64,4
2,65,4
2,65,4
2,65,4
2,65,4
2,65,4
2,65,4
2,65,4
2,65,4
2,66,4
2,66,4
2,66,4
2,66,4
2,66,4
2,66,4
2,66,4
2,66,4
2,66,4
2,66,4
2,67,4
2,67,4
2,66,4
2,66,4
2,66,4
2,65,4
2,65,4
2,65,4
2,65,4
2,64,4
2,64,4
2,64,4
2,64,4
2,64,4
2,65,4
2,65,4
2,66,4
2,67,4
2,67,4
2,67,4
2,67,4
2,65,4
2,65,4
2,66,4
2,66,4
2,66,4
2,66,4
2,65,4
2,65,4
2,64,4
2,64,4
2,64,4
2,64,4
2,64,4
2,64,4
2,64,4
2,63,4
2,63,4
2,63,4
2,63,4
2,63,4
2,64,4
2,64,4
2,64,4
2,64,4
2,64,4
2,64,4
2,62,4
2,62,4
2,63,4
2,63,4
2,63,4
2,63,4
2,63,4
2,64,3
2,65,3
2,66,3
2,66,3
2,66,3
2,66,3
2,65,3
2,65,3
2,65,3
2,65,3
2,65,3
2,66,3
2,67,3
2,68,3
2,68,3
2,68,3
2,68,3
2,67,3
2,67,3
2,67,3
2,65,3
2,65,3
2,65,3
2,65,3
2,65,3
2,65,3
2,65,3
2,65,3
2,64,3
2,64,3
2,64,3
2,64,3
2,64,3
2,65,3
2,65,3
2,65,3
2,65,3
2,65,3
2,65,4
2,65,4
2,66,4
2,66,4
2,66,4
2,65,4
2,65,4
2,65,4
2,65,4
2,65,4
2,62,4
2,62,4
2,62,4
2,62,4
2,61,4
2,61,4
2,61,4
2,61,4
2,61,4
2,61,4
2,60,4
2,61,4
2,61,4
2,61,4
2,61,4
2,62,4
2,62,4
2,62,4
2,63,4
2,64,4
2,64,4
2,64,4
2,65,4
2,65,4
2,64,4
2,64,4
2,64,4
2,63,4
2,63,4
2,63,4
2,63,4
2,63,4
2,62,4
2,63,4
2,64,4
2,64,4
2,64,4
2,64,4
2,64,4
2,62,4
2,62,4
2,62,4
2,62,4
2,61,4
2,62,4
2,63,4
2,64,4
2,64,4
2,64,4
2,64,4
2,64,4
2,63,4
2,63,4
2,63,4
2,64,4
2,64,4
2,64,4
2,64,4
2,63,4
2,63,4
2,63,4
2,64,4
2,64,4
2,65,4
2,66,4
2,66,4
2,66,4
2,66,4
2,65,4
2,65,4
2,65,4
2,66,3
2,67,3
2,67,3
2,67,3
2,67,3
2,67,3
2,65,3
2,65,3
2,65,3
2,65,3
2,65,3
2,65,3
2,64,3
2,64,3
2,64,3
2,64,3
2,64,3
2,64,3
2,65,3
2,65,3
2,64,3
2,64,3
2,64,3
2,64,3
2,64,3
2,65,3
2,65,3
2,65,3
2,65,3
