1.072572087884302761e+01,-9.996057403589880819e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.728106401110007795e+00,1.924129788134913976e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.133947907778826192e+01,6.639307954076399954e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.572241272477283403e+00,3.645583002793135186e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.850722691617093574e+00,-4.539613522105663823e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.104717163628786558e+01,7.040828049318654802e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.934511141590071759e+00,-7.005296718355270569e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.566491455380889519e+00,-7.124405803685268657e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.016426722605118904e+01,-2.558871877406137529e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.162505897455224080e+01,5.882675470600624568e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.139431358783580350e+01,4.162338168140446992e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.690014483857950722e+00,-1.377664761883854672e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.793086344305582003e+00,-3.629522125051614645e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.134985454589326714e+01,-1.668384788132280416e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.600967017673337267e+00,-7.522742137212135027e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.012820033002135034e+01,9.194931142486617581e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.905973355991291029e+00,-1.732483544397158015e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.134127129303621473e+00,1.649510471233041065e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.034109523201724556e+01,-4.706852400091314781e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.853371776688343076e+00,-2.695917131598323316e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.033289793137077872e+01,8.934602437838499167e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.575535455106914284e+00,8.621249604565330016e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.032822448862082254e+01,3.014241085722391134e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.078290272817793927e+01,2.316212063895800366e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.099546587539015974e+01,7.259732366406786985e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.162014937700366879e+01,-1.402872574020529672e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.056951572235012904e+01,-9.648878268111106271e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.431504452508587377e+00,-3.366302668470115278e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.688912453583295559e+00,1.472735963833972372e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.215815183165021907e+01,1.587464160541528724e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.024677871642865234e+01,-8.871365639291788063e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.089638817987847119e+01,-5.186591065560179625e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.063241869427704955e+01,1.717200039695507274e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.797683175686954016e+00,-2.786805039448564614e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.150560464986137177e+01,-1.241647790588630736e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.006878075122371285e+01,-5.698948582059529810e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.069625542559458964e+01,5.636610743045047389e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.023991899485702106e+01,-3.296057739286573085e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.144656573340145123e+01,-6.865065087312072212e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.858373733978407216e+00,-5.220064971304281265e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.002475222321653980e+01,-1.192746828229724221e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.017488028643958131e+01,1.536877431187691212e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.172063828803199925e+01,1.596756009818800948e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.127584707740774661e+01,-5.936416717001221505e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.041386182060746002e+01,-8.586262512389607471e-01,0.000000000000000000e+00,1.000000000000000000e+00
